user_id,variant,converted,pre_spend,sessions,clicks
USR_07864,B (Treatment),0,23.08,6,2
USR_07865,B (Treatment),0,14.04,7,1
USR_07866,B (Treatment),1,104.62,3,1
USR_07867,B (Treatment),0,60.2,6,3
USR_07868,B (Treatment),0,68.87,7,7
USR_07869,B (Treatment),0,51.95,5,4
USR_07870,B (Treatment),0,11.42,4,3
USR_07871,B (Treatment),0,100.24,7,3
USR_07872,B (Treatment),0,33.13,6,2
USR_07873,B (Treatment),0,37.87,5,4
USR_07874,B (Treatment),1,92.92,3,1
USR_07875,B (Treatment),0,22.82,3,2
USR_07876,B (Treatment),0,35.63,9,3
USR_07877,B (Treatment),0,33.9,5,3
USR_07878,B (Treatment),0,22.3,4,2
USR_07879,B (Treatment),0,47.69,2,2
USR_07880,B (Treatment),0,24.65,3,1
USR_07881,B (Treatment),0,102.9,3,0
USR_07882,B (Treatment),0,13.17,1,3
USR_07883,B (Treatment),0,17.38,4,2
USR_07884,B (Treatment),0,35.6,5,1
USR_07885,B (Treatment),0,44.14,2,0
USR_07886,B (Treatment),0,27.49,4,0
USR_07887,B (Treatment),1,71.81,3,0
USR_07888,B (Treatment),0,39.11,5,2
USR_07889,B (Treatment),0,62.43,3,3
USR_07890,B (Treatment),0,98.38,4,0
USR_07891,B (Treatment),1,118.73,2,2
USR_07892,B (Treatment),0,36.19,1,1
USR_07893,B (Treatment),0,47.43,3,2
USR_07894,B (Treatment),0,53.74,2,1
USR_07895,B (Treatment),0,37.02,5,3
USR_07896,B (Treatment),0,21.22,5,1
USR_07897,B (Treatment),0,83.8,3,1
USR_07898,B (Treatment),0,21.23,2,0
USR_07899,B (Treatment),0,88.95,3,0
USR_07900,B (Treatment),1,59.51,4,3
USR_07901,B (Treatment),0,52.44,2,1
USR_07902,B (Treatment),0,26.16,2,1
USR_07903,B (Treatment),0,8.75,3,1
USR_07904,B (Treatment),0,82.5,3,1
USR_07905,B (Treatment),0,25.91,6,4
USR_07906,B (Treatment),0,61.88,3,1
USR_07907,B (Treatment),0,64.0,4,3
USR_07908,B (Treatment),0,44.62,5,2
USR_07909,B (Treatment),0,52.84,8,5
USR_07910,B (Treatment),0,58.96,6,2
USR_07911,B (Treatment),0,50.06,2,1
USR_07912,B (Treatment),0,24.0,2,0
USR_07913,B (Treatment),1,13.28,7,6
USR_07914,B (Treatment),0,27.67,5,3
USR_07915,B (Treatment),0,34.1,2,1
USR_07916,B (Treatment),0,101.59,6,2
USR_07917,B (Treatment),0,17.98,3,3
USR_07918,B (Treatment),0,110.55,5,3
USR_07919,B (Treatment),0,132.49,4,2
USR_07920,B (Treatment),0,28.4,4,1
USR_07921,B (Treatment),0,129.66,3,0
USR_07922,B (Treatment),0,40.3,7,3
USR_07923,B (Treatment),0,35.91,7,5
USR_07924,B (Treatment),0,101.64,3,2
USR_07925,B (Treatment),0,51.29,8,4
USR_07926,B (Treatment),0,46.44,3,0
USR_07927,B (Treatment),0,27.38,6,2
USR_07928,B (Treatment),0,29.19,4,0
USR_07929,B (Treatment),0,47.53,6,1
USR_07930,B (Treatment),1,101.61,3,0
USR_07931,B (Treatment),0,18.06,6,3
USR_07932,B (Treatment),0,41.76,2,1
USR_07933,B (Treatment),0,15.27,8,8
USR_07934,B (Treatment),1,26.33,3,2
USR_07935,B (Treatment),0,67.68,8,2
USR_07936,B (Treatment),0,22.74,3,2
USR_07937,B (Treatment),0,86.22,4,0
USR_07938,B (Treatment),0,22.66,5,6
USR_07939,B (Treatment),0,29.86,6,3
USR_07940,B (Treatment),0,9.62,5,1
USR_07941,B (Treatment),1,86.3,3,1
USR_07942,B (Treatment),0,78.65,5,5
USR_07943,B (Treatment),1,15.62,3,3
USR_07944,B (Treatment),0,36.08,6,2
USR_07945,B (Treatment),0,33.96,4,1
USR_07946,B (Treatment),0,31.92,5,4
USR_07947,B (Treatment),1,133.09,7,6
USR_07948,B (Treatment),0,31.62,4,4
USR_07949,B (Treatment),0,23.63,3,3
USR_07950,B (Treatment),0,10.62,5,2
USR_07951,B (Treatment),0,24.54,4,3
USR_07952,B (Treatment),1,101.41,1,0
USR_07953,B (Treatment),0,50.92,4,3
USR_07954,B (Treatment),0,51.0,4,1
USR_07955,B (Treatment),0,25.65,3,2
USR_07956,B (Treatment),0,91.82,10,4
USR_07957,B (Treatment),0,62.54,5,4
USR_07958,B (Treatment),1,32.25,5,0
USR_07959,B (Treatment),0,21.05,6,6
USR_07960,B (Treatment),0,41.83,5,2
USR_07961,B (Treatment),0,22.38,4,2
USR_07962,B (Treatment),0,38.57,6,4
USR_07963,B (Treatment),0,47.9,4,2
USR_07964,B (Treatment),0,26.5,7,6
USR_07965,B (Treatment),0,5.5,4,2
USR_07966,B (Treatment),0,57.85,5,2
USR_07967,B (Treatment),0,27.09,8,8
USR_07968,B (Treatment),0,47.63,6,5
USR_07969,B (Treatment),0,39.73,2,0
USR_07970,B (Treatment),0,119.41,7,2
USR_07971,B (Treatment),0,44.28,4,2
USR_07972,B (Treatment),0,78.16,4,4
USR_07973,B (Treatment),0,33.45,6,3
USR_07974,B (Treatment),0,22.68,7,4
USR_07975,B (Treatment),0,59.48,7,1
USR_07976,B (Treatment),0,25.7,4,2
USR_07977,B (Treatment),0,69.64,5,1
USR_07978,B (Treatment),0,17.07,1,0
USR_07979,B (Treatment),0,54.55,7,2
USR_07980,B (Treatment),0,43.48,8,2
USR_07981,B (Treatment),0,105.63,2,4
USR_07982,B (Treatment),0,58.16,3,1
USR_07983,B (Treatment),0,40.16,5,2
USR_07984,B (Treatment),0,73.03,2,0
USR_07985,B (Treatment),0,5.41,2,2
USR_07986,B (Treatment),0,62.88,3,2
USR_07987,B (Treatment),0,66.44,6,2
USR_07988,B (Treatment),1,71.27,2,0
USR_07989,B (Treatment),0,68.1,6,2
USR_07990,B (Treatment),0,61.22,4,2
USR_07991,B (Treatment),0,34.53,5,0
USR_07992,B (Treatment),0,48.6,5,0
USR_07993,B (Treatment),0,28.22,2,1
USR_07994,B (Treatment),0,23.98,5,1
USR_07995,B (Treatment),0,35.54,6,3
USR_07996,B (Treatment),0,38.68,3,0
USR_07997,B (Treatment),0,56.29,7,8
USR_07998,B (Treatment),0,95.72,5,2
USR_07999,B (Treatment),0,77.25,4,1
USR_08000,B (Treatment),0,53.42,3,0
USR_08001,B (Treatment),0,88.51,3,1
USR_08002,B (Treatment),0,44.56,4,3
USR_08003,B (Treatment),1,61.81,4,2
USR_08004,B (Treatment),0,34.62,5,1
USR_08005,B (Treatment),0,43.81,7,3
USR_08006,B (Treatment),0,36.89,2,0
USR_08007,B (Treatment),0,12.37,4,2
USR_08008,B (Treatment),0,12.61,4,1
USR_08009,B (Treatment),0,15.76,5,3
USR_08010,B (Treatment),1,53.67,4,3
USR_08011,B (Treatment),0,97.02,4,4
USR_08012,B (Treatment),0,88.32,5,3
USR_08013,B (Treatment),0,62.23,4,1
USR_08014,B (Treatment),0,30.6,5,2
USR_08015,B (Treatment),0,23.44,5,3
USR_08016,B (Treatment),0,47.6,3,0
USR_08017,B (Treatment),0,30.04,7,4
USR_08018,B (Treatment),0,14.63,4,2
USR_08019,B (Treatment),0,20.86,2,1
USR_08020,B (Treatment),0,34.44,3,1
USR_08021,B (Treatment),0,95.03,6,3
USR_08022,B (Treatment),0,11.07,4,1
USR_08023,B (Treatment),0,17.55,5,1
USR_08024,B (Treatment),1,36.45,4,3
USR_08025,B (Treatment),0,25.35,4,1
USR_08026,B (Treatment),0,57.65,5,2
USR_08027,B (Treatment),0,37.16,4,1
USR_08028,B (Treatment),1,14.41,6,2
USR_08029,B (Treatment),0,30.5,5,3
USR_08030,B (Treatment),1,48.93,6,4
USR_08031,B (Treatment),0,66.6,12,8
USR_08032,B (Treatment),0,17.4,2,2
USR_08033,B (Treatment),0,51.03,5,2
USR_08034,B (Treatment),0,35.07,4,3
USR_08035,B (Treatment),0,87.84,4,1
USR_08036,B (Treatment),0,30.78,7,1
USR_08037,B (Treatment),1,14.71,5,3
USR_08038,B (Treatment),0,26.65,5,1
USR_08039,B (Treatment),0,8.21,5,2
USR_08040,B (Treatment),0,9.04,7,2
USR_08041,B (Treatment),1,11.03,4,1
USR_08042,B (Treatment),0,57.97,8,6
USR_08043,B (Treatment),0,53.83,2,1
USR_08044,B (Treatment),0,60.03,5,1
USR_08045,B (Treatment),0,28.5,5,3
USR_08046,B (Treatment),0,21.25,7,5
USR_08047,B (Treatment),0,146.26,4,1
USR_08048,B (Treatment),0,47.13,4,3
USR_08049,B (Treatment),0,19.4,7,3
USR_08050,B (Treatment),0,102.97,2,1
USR_08051,B (Treatment),0,93.9,5,5
USR_08052,B (Treatment),0,64.04,4,0
USR_08053,B (Treatment),0,38.38,6,3
USR_08054,B (Treatment),0,23.62,5,0
USR_08055,B (Treatment),0,31.64,7,5
USR_08056,B (Treatment),0,86.07,3,3
USR_08057,B (Treatment),0,25.82,5,1
USR_08058,B (Treatment),0,16.87,5,0
USR_08059,B (Treatment),0,63.37,3,4
USR_08060,B (Treatment),0,41.84,4,4
USR_08061,B (Treatment),0,26.55,9,7
USR_08062,B (Treatment),1,28.32,6,5
USR_08063,B (Treatment),0,7.24,5,2
USR_08064,B (Treatment),0,29.75,4,5
USR_08065,B (Treatment),0,81.22,7,6
USR_08066,B (Treatment),0,21.47,4,0
USR_08067,B (Treatment),0,160.63,4,3
USR_08068,B (Treatment),0,42.42,6,4
USR_08069,B (Treatment),0,13.69,5,1
USR_08070,B (Treatment),0,49.96,3,2
USR_08071,B (Treatment),0,21.41,6,3
USR_08072,B (Treatment),1,64.3,6,5
USR_08073,B (Treatment),0,89.58,4,3
USR_08074,B (Treatment),0,72.56,7,6
USR_08075,B (Treatment),0,71.5,4,0
USR_08076,B (Treatment),0,31.68,2,1
USR_08077,B (Treatment),0,21.87,3,1
USR_08078,B (Treatment),0,59.62,2,2
USR_08079,B (Treatment),0,23.15,4,2
USR_08080,B (Treatment),0,32.46,5,2
USR_08081,B (Treatment),0,23.81,3,0
USR_08082,B (Treatment),0,25.97,4,2
USR_08083,B (Treatment),0,62.62,4,1
USR_08084,B (Treatment),0,24.85,2,0
USR_08085,B (Treatment),0,63.35,6,7
USR_08086,B (Treatment),0,89.28,2,1
USR_08087,B (Treatment),0,29.08,3,1
USR_08088,B (Treatment),0,18.84,5,4
USR_08089,B (Treatment),0,78.45,6,2
USR_08090,B (Treatment),0,52.02,5,3
USR_08091,B (Treatment),0,24.33,6,5
USR_08092,B (Treatment),0,33.66,6,1
USR_08093,B (Treatment),0,54.89,7,2
USR_08094,B (Treatment),0,12.24,5,1
USR_08095,B (Treatment),0,112.42,3,5
USR_08096,B (Treatment),0,74.5,6,3
USR_08097,B (Treatment),0,42.99,5,2
USR_08098,B (Treatment),0,108.99,5,2
USR_08099,B (Treatment),0,98.25,3,1
USR_08100,B (Treatment),0,37.37,5,3
USR_08101,B (Treatment),0,35.4,5,4
USR_08102,B (Treatment),1,36.39,2,0
USR_08103,B (Treatment),0,60.83,6,2
USR_08104,B (Treatment),0,57.82,4,1
USR_08105,B (Treatment),0,9.0,4,2
USR_08106,B (Treatment),0,55.31,2,1
USR_08107,B (Treatment),0,55.09,4,3
USR_08108,B (Treatment),0,36.66,4,3
USR_08109,B (Treatment),0,44.75,2,1
USR_08110,B (Treatment),0,10.69,6,3
USR_08111,B (Treatment),0,16.48,6,3
USR_08112,B (Treatment),0,23.12,4,4
USR_08113,B (Treatment),0,61.35,3,2
USR_08114,B (Treatment),0,91.96,4,3
USR_08115,B (Treatment),1,58.8,4,3
USR_08116,B (Treatment),0,46.39,6,5
USR_08117,B (Treatment),0,67.26,3,2
USR_08118,B (Treatment),0,4.01,3,1
USR_08119,B (Treatment),0,87.38,5,4
USR_08120,B (Treatment),0,39.14,3,1
USR_08121,B (Treatment),0,80.69,4,3
USR_08122,B (Treatment),0,64.55,4,4
USR_08123,B (Treatment),0,24.32,5,3
USR_08124,B (Treatment),0,50.25,3,2
USR_08125,B (Treatment),0,25.93,2,0
USR_08126,B (Treatment),0,57.44,4,1
USR_08127,B (Treatment),0,120.67,2,1
USR_08128,B (Treatment),0,57.6,8,0
USR_08129,B (Treatment),0,23.49,6,4
USR_08130,B (Treatment),0,74.56,6,2
USR_08131,B (Treatment),0,22.51,6,4
USR_08132,B (Treatment),0,89.69,3,2
USR_08133,B (Treatment),0,19.49,7,3
USR_08134,B (Treatment),0,82.45,3,2
USR_08135,B (Treatment),0,29.69,5,3
USR_08136,B (Treatment),1,61.45,3,1
USR_08137,B (Treatment),0,75.04,2,2
USR_08138,B (Treatment),0,49.85,5,3
USR_08139,B (Treatment),0,32.15,7,2
USR_08140,B (Treatment),0,51.1,6,4
USR_08141,B (Treatment),0,39.14,6,3
USR_08142,B (Treatment),0,43.9,3,1
USR_08143,B (Treatment),0,12.26,6,4
USR_08144,B (Treatment),0,66.1,4,1
USR_08145,B (Treatment),0,48.89,7,3
USR_08146,B (Treatment),0,9.66,5,2
USR_08147,B (Treatment),0,33.61,6,4
USR_08148,B (Treatment),0,6.49,3,2
USR_08149,B (Treatment),0,44.56,6,3
USR_08150,B (Treatment),0,60.28,6,0
USR_08151,B (Treatment),0,26.63,4,2
USR_08152,B (Treatment),1,25.21,3,2
USR_08153,B (Treatment),0,32.39,6,1
USR_08154,B (Treatment),0,25.1,9,3
USR_08155,B (Treatment),0,21.82,4,3
USR_08156,B (Treatment),0,8.39,3,1
USR_08157,B (Treatment),0,24.49,6,2
USR_08158,B (Treatment),0,12.6,4,4
USR_08159,B (Treatment),0,87.17,4,3
USR_08160,B (Treatment),0,96.8,4,0
USR_08161,B (Treatment),0,58.06,4,3
USR_08162,B (Treatment),0,84.51,2,0
USR_08163,B (Treatment),0,22.98,4,1
USR_08164,B (Treatment),0,59.93,4,0
USR_08165,B (Treatment),0,58.93,5,2
USR_08166,B (Treatment),0,51.62,3,2
USR_08167,B (Treatment),0,31.72,5,3
USR_08168,B (Treatment),0,42.44,2,0
USR_08169,B (Treatment),0,50.29,2,0
USR_08170,B (Treatment),0,49.52,1,1
USR_08171,B (Treatment),0,20.81,3,1
USR_08172,B (Treatment),1,93.18,4,0
USR_08173,B (Treatment),1,44.73,3,3
USR_08174,B (Treatment),0,68.8,9,6
USR_08175,B (Treatment),0,28.62,3,1
USR_08176,B (Treatment),0,57.51,3,1
USR_08177,B (Treatment),0,46.78,5,2
USR_08178,B (Treatment),0,22.52,5,2
USR_08179,B (Treatment),0,42.87,1,0
USR_08180,B (Treatment),0,34.49,6,2
USR_08181,B (Treatment),0,37.0,2,1
USR_08182,B (Treatment),1,76.55,4,2
USR_08183,B (Treatment),0,39.62,8,4
USR_08184,B (Treatment),0,73.69,2,0
USR_08185,B (Treatment),0,61.05,5,1
USR_08186,B (Treatment),1,46.02,8,0
USR_08187,B (Treatment),0,79.26,4,2
USR_08188,B (Treatment),0,75.42,3,4
USR_08189,B (Treatment),0,46.08,3,1
USR_08190,B (Treatment),0,48.41,1,0
USR_08191,B (Treatment),0,79.79,2,0
USR_08192,B (Treatment),0,63.49,3,1
USR_08193,B (Treatment),0,92.59,2,4
USR_08194,B (Treatment),0,39.07,2,3
USR_08195,B (Treatment),1,18.09,3,0
USR_08196,B (Treatment),0,26.02,2,2
USR_08197,B (Treatment),0,9.05,6,1
USR_08198,B (Treatment),1,24.79,2,2
USR_08199,B (Treatment),0,63.06,3,3
USR_08200,B (Treatment),0,39.5,4,0
USR_08201,B (Treatment),0,22.39,5,1
USR_08202,B (Treatment),0,29.11,3,0
USR_08203,B (Treatment),0,51.65,6,3
USR_08204,B (Treatment),0,30.18,3,0
USR_08205,B (Treatment),0,36.53,6,3
USR_08206,B (Treatment),0,12.93,2,1
USR_08207,B (Treatment),1,85.98,4,1
USR_08208,B (Treatment),0,93.51,3,1
USR_08209,B (Treatment),0,23.3,5,6
USR_08210,B (Treatment),0,33.62,6,1
USR_08211,B (Treatment),1,8.06,4,3
USR_08212,B (Treatment),0,81.67,6,3
USR_08213,B (Treatment),0,16.15,4,2
USR_08214,B (Treatment),0,41.58,7,3
USR_08215,B (Treatment),0,19.87,1,0
USR_08216,B (Treatment),0,42.23,4,2
USR_08217,B (Treatment),0,72.27,4,4
USR_08218,B (Treatment),0,60.79,4,5
USR_08219,B (Treatment),1,63.66,4,2
USR_08220,B (Treatment),0,14.72,4,2
USR_08221,B (Treatment),0,40.87,4,1
USR_08222,B (Treatment),0,129.32,3,2
USR_08223,B (Treatment),0,49.69,5,1
USR_08224,B (Treatment),0,43.27,3,1
USR_08225,B (Treatment),0,35.6,4,1
USR_08226,B (Treatment),0,46.74,4,3
USR_08227,B (Treatment),0,42.13,5,1
USR_08228,B (Treatment),0,115.97,5,3
USR_08229,B (Treatment),0,69.54,3,2
USR_08230,B (Treatment),0,38.84,5,2
USR_08231,B (Treatment),0,67.4,6,2
USR_08232,B (Treatment),0,24.7,2,2
USR_08233,B (Treatment),1,41.69,2,1
USR_08234,B (Treatment),0,30.18,5,3
USR_08235,B (Treatment),0,64.61,4,4
USR_08236,B (Treatment),0,39.7,6,2
USR_08237,B (Treatment),0,46.3,7,5
USR_08238,B (Treatment),0,37.7,6,3
USR_08239,B (Treatment),0,53.17,5,3
USR_08240,B (Treatment),0,65.24,4,0
USR_08241,B (Treatment),0,93.68,5,4
USR_08242,B (Treatment),0,35.31,2,0
USR_08243,B (Treatment),0,20.77,2,1
USR_08244,B (Treatment),0,55.0,3,2
USR_08245,B (Treatment),1,16.83,6,3
USR_08246,B (Treatment),1,34.6,2,0
USR_08247,B (Treatment),0,13.37,5,5
USR_08248,B (Treatment),0,190.98,4,0
USR_08249,B (Treatment),0,86.46,5,1
USR_08250,B (Treatment),0,81.56,5,1
USR_08251,B (Treatment),1,96.52,3,2
USR_08252,B (Treatment),0,76.17,6,6
USR_08253,B (Treatment),0,49.89,6,5
USR_08254,B (Treatment),0,50.81,3,2
USR_08255,B (Treatment),0,90.91,2,1
USR_08256,B (Treatment),0,94.58,3,2
USR_08257,B (Treatment),0,22.17,5,3
USR_08258,B (Treatment),0,38.96,5,4
USR_08259,B (Treatment),0,45.25,2,0
USR_08260,B (Treatment),0,77.61,5,1
USR_08261,B (Treatment),0,24.85,4,1
USR_08262,B (Treatment),0,22.89,5,0
USR_08263,B (Treatment),0,15.77,6,6
USR_08264,B (Treatment),0,30.56,9,5
USR_08265,B (Treatment),0,34.32,2,0
USR_08266,B (Treatment),0,107.12,5,1
USR_08267,B (Treatment),0,72.23,3,5
USR_08268,B (Treatment),0,77.59,3,2
USR_08269,B (Treatment),0,20.24,6,2
USR_08270,B (Treatment),0,37.43,6,1
USR_08271,B (Treatment),0,66.75,4,0
USR_08272,B (Treatment),0,47.42,2,1
USR_08273,B (Treatment),0,59.79,7,5
USR_08274,B (Treatment),0,15.99,6,1
USR_08275,B (Treatment),0,46.17,3,0
USR_08276,B (Treatment),0,68.99,6,2
USR_08277,B (Treatment),0,20.78,8,4
USR_08278,B (Treatment),0,10.49,7,6
USR_08279,B (Treatment),0,20.13,5,4
USR_08280,B (Treatment),0,90.19,7,4
USR_08281,B (Treatment),0,17.83,5,4
USR_08282,B (Treatment),1,43.8,5,2
USR_08283,B (Treatment),0,10.15,3,1
USR_08284,B (Treatment),0,22.88,6,1
USR_08285,B (Treatment),0,49.29,4,1
USR_08286,B (Treatment),0,43.15,5,5
USR_08287,B (Treatment),0,81.73,5,5
USR_08288,B (Treatment),0,56.0,2,0
USR_08289,B (Treatment),1,20.77,7,3
USR_08290,B (Treatment),0,37.04,3,1
USR_08291,B (Treatment),0,32.11,6,3
USR_08292,B (Treatment),0,6.46,4,1
USR_08293,B (Treatment),0,108.81,5,1
USR_08294,B (Treatment),0,44.46,3,2
USR_08295,B (Treatment),0,49.75,4,4
USR_08296,B (Treatment),0,65.44,4,1
USR_08297,B (Treatment),0,65.99,3,1
USR_08298,B (Treatment),0,70.38,4,1
USR_08299,B (Treatment),0,33.37,3,2
USR_08300,B (Treatment),0,30.67,5,1
USR_08301,B (Treatment),0,83.65,2,1
USR_08302,B (Treatment),1,110.44,4,3
USR_08303,B (Treatment),0,10.11,6,2
USR_08304,B (Treatment),0,81.8,2,0
USR_08305,B (Treatment),1,37.06,10,8
USR_08306,B (Treatment),0,41.32,4,3
USR_08307,B (Treatment),0,4.03,2,1
USR_08308,B (Treatment),0,43.77,8,1
USR_08309,B (Treatment),1,28.96,3,3
USR_08310,B (Treatment),0,5.8,3,1
USR_08311,B (Treatment),0,88.69,6,2
USR_08312,B (Treatment),0,49.38,4,2
USR_08313,B (Treatment),0,54.29,6,5
USR_08314,B (Treatment),0,88.24,5,7
USR_08315,B (Treatment),0,66.74,6,3
USR_08316,B (Treatment),0,15.42,5,5
USR_08317,B (Treatment),0,76.34,6,3
USR_08318,B (Treatment),1,12.26,4,0
USR_08319,B (Treatment),0,63.55,2,0
USR_08320,B (Treatment),0,124.51,2,0
USR_08321,B (Treatment),0,63.9,6,4
USR_08322,B (Treatment),0,34.34,5,1
USR_08323,B (Treatment),1,121.93,6,1
USR_08324,B (Treatment),0,49.24,6,3
USR_08325,B (Treatment),0,21.26,3,0
USR_08326,B (Treatment),0,27.36,5,2
USR_08327,B (Treatment),1,26.7,5,0
USR_08328,B (Treatment),0,139.14,3,2
USR_08329,B (Treatment),0,63.22,5,4
USR_08330,B (Treatment),1,64.66,5,4
USR_08331,B (Treatment),0,58.03,5,0
USR_08332,B (Treatment),0,51.66,5,3
USR_08333,B (Treatment),0,30.97,4,0
USR_08334,B (Treatment),0,17.59,6,1
USR_08335,B (Treatment),1,54.78,4,2
USR_08336,B (Treatment),0,119.72,2,1
USR_08337,B (Treatment),0,52.98,6,1
USR_08338,B (Treatment),0,93.78,2,0
USR_08339,B (Treatment),0,9.83,5,2
USR_08340,B (Treatment),0,53.16,4,1
USR_08341,B (Treatment),0,29.56,2,0
USR_08342,B (Treatment),0,20.41,4,3
USR_08343,B (Treatment),1,104.6,2,0
USR_08344,B (Treatment),0,32.38,2,0
USR_08345,B (Treatment),0,63.14,5,0
USR_08346,B (Treatment),0,40.39,3,2
USR_08347,B (Treatment),0,15.38,6,3
USR_08348,B (Treatment),0,68.76,7,3
USR_08349,B (Treatment),1,34.04,5,2
USR_08350,B (Treatment),0,75.3,5,4
USR_08351,B (Treatment),0,23.01,5,2
USR_08352,B (Treatment),0,29.96,5,2
USR_08353,B (Treatment),0,61.65,6,0
USR_08354,B (Treatment),0,24.44,7,6
USR_08355,B (Treatment),0,68.05,10,4
USR_08356,B (Treatment),0,8.09,9,3
USR_08357,B (Treatment),0,17.79,3,2
USR_08358,B (Treatment),0,45.74,5,2
USR_08359,B (Treatment),0,64.73,4,1
USR_08360,B (Treatment),0,47.15,3,3
USR_08361,B (Treatment),0,60.02,4,1
USR_08362,B (Treatment),0,32.61,3,6
USR_08363,B (Treatment),0,7.46,4,3
USR_08364,B (Treatment),0,35.57,7,6
USR_08365,B (Treatment),1,36.14,4,1
USR_08366,B (Treatment),0,89.01,5,0
USR_08367,B (Treatment),0,67.19,3,1
USR_08368,B (Treatment),0,19.04,2,0
USR_08369,B (Treatment),0,5.62,6,1
USR_08370,B (Treatment),0,40.22,3,0
USR_08371,B (Treatment),0,29.42,3,0
USR_08372,B (Treatment),0,114.32,4,1
USR_08373,B (Treatment),0,90.7,5,5
USR_08374,B (Treatment),0,15.37,4,2
USR_08375,B (Treatment),1,65.93,4,1
USR_08376,B (Treatment),0,59.51,6,4
USR_08377,B (Treatment),0,58.08,5,2
USR_08378,B (Treatment),0,181.39,6,2
USR_08379,B (Treatment),1,41.13,6,1
USR_08380,B (Treatment),1,71.03,2,2
USR_08381,B (Treatment),0,77.29,5,3
USR_08382,B (Treatment),0,54.97,4,2
USR_08383,B (Treatment),0,113.39,4,2
USR_08384,B (Treatment),1,49.89,9,6
USR_08385,B (Treatment),0,74.78,1,0
USR_08386,B (Treatment),0,26.63,3,1
USR_08387,B (Treatment),0,17.68,5,0
USR_08388,B (Treatment),0,61.36,7,1
USR_08389,B (Treatment),0,42.53,1,0
USR_08390,B (Treatment),1,44.19,5,2
USR_08391,B (Treatment),0,34.96,2,1
USR_08392,B (Treatment),0,73.76,4,5
USR_08393,B (Treatment),1,49.3,4,3
USR_08394,B (Treatment),1,149.51,5,2
USR_08395,B (Treatment),0,48.24,2,1
USR_08396,B (Treatment),0,56.69,5,3
USR_08397,B (Treatment),0,79.51,4,0
USR_08398,B (Treatment),0,61.09,4,5
USR_08399,B (Treatment),0,18.31,2,3
USR_08400,B (Treatment),0,38.4,3,3
USR_08401,B (Treatment),0,25.29,8,4
USR_08402,B (Treatment),0,59.1,4,2
USR_08403,B (Treatment),0,52.35,6,4
USR_08404,B (Treatment),1,76.47,4,1
USR_08405,B (Treatment),0,82.99,6,5
USR_08406,B (Treatment),0,25.26,5,1
USR_08407,B (Treatment),0,81.96,2,2
USR_08408,B (Treatment),0,89.84,5,4
USR_08409,B (Treatment),0,21.41,6,1
USR_08410,B (Treatment),0,56.75,2,1
USR_08411,B (Treatment),0,100.1,5,4
USR_08412,B (Treatment),0,37.98,4,4
USR_08413,B (Treatment),0,44.36,5,4
USR_08414,B (Treatment),0,56.51,5,5
USR_08415,B (Treatment),0,1.63,6,5
USR_08416,B (Treatment),0,48.7,4,5
USR_08417,B (Treatment),0,50.81,6,2
USR_08418,B (Treatment),0,66.36,4,1
USR_08419,B (Treatment),0,68.02,5,3
USR_08420,B (Treatment),0,43.33,8,2
USR_08421,B (Treatment),0,120.38,6,3
USR_08422,B (Treatment),1,25.2,9,5
USR_08423,B (Treatment),0,75.04,10,6
USR_08424,B (Treatment),0,5.9,6,2
USR_08425,B (Treatment),0,46.42,6,3
USR_08426,B (Treatment),0,4.77,6,5
USR_08427,B (Treatment),0,48.53,5,2
USR_08428,B (Treatment),1,60.58,6,3
USR_08429,B (Treatment),0,35.64,4,3
USR_08430,B (Treatment),0,45.5,3,1
USR_08431,B (Treatment),0,71.19,4,0
USR_08432,B (Treatment),0,1.16,6,3
USR_08433,B (Treatment),0,31.46,5,2
USR_08434,B (Treatment),0,101.94,6,2
USR_08435,B (Treatment),0,17.95,1,2
USR_08436,B (Treatment),0,27.5,2,1
USR_08437,B (Treatment),0,7.86,2,3
USR_08438,B (Treatment),0,31.67,3,0
USR_08439,B (Treatment),0,41.81,4,1
USR_08440,B (Treatment),1,177.37,2,1
USR_08441,B (Treatment),0,58.12,5,1
USR_08442,B (Treatment),0,32.77,6,2
USR_08443,B (Treatment),0,12.45,4,3
USR_08444,B (Treatment),1,27.67,5,3
USR_08445,B (Treatment),0,23.65,4,1
USR_08446,B (Treatment),0,6.51,5,2
USR_08447,B (Treatment),0,17.48,6,3
USR_08448,B (Treatment),0,33.56,5,3
USR_08449,B (Treatment),0,37.18,3,0
USR_08450,B (Treatment),0,70.39,4,2
USR_08451,B (Treatment),1,104.79,3,0
USR_08452,B (Treatment),0,36.6,3,1
USR_08453,B (Treatment),0,76.63,4,1
USR_08454,B (Treatment),0,32.81,4,1
USR_08455,B (Treatment),0,22.08,5,2
USR_08456,B (Treatment),0,68.17,8,5
USR_08457,B (Treatment),1,32.41,2,0
USR_08458,B (Treatment),0,24.41,5,3
USR_08459,B (Treatment),0,21.24,4,2
USR_08460,B (Treatment),0,11.08,4,3
USR_08461,B (Treatment),1,45.41,4,1
USR_08462,B (Treatment),0,28.65,8,9
USR_08463,B (Treatment),0,78.46,3,1
USR_08464,B (Treatment),0,121.61,7,4
USR_08465,B (Treatment),0,21.14,4,2
USR_08466,B (Treatment),0,14.52,3,1
USR_08467,B (Treatment),0,106.71,4,3
USR_08468,B (Treatment),0,48.57,3,0
USR_08469,B (Treatment),0,47.39,7,4
USR_08470,B (Treatment),0,54.78,3,1
